Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed
5087,11-08-2020,8:00 AM,Telengana,-,-,59374,645,82647
5088,11-08-2020,8:00 AM,Tripura,-,-,4656,43,6372
5089,11-08-2020,8:00 AM,Uttarakhand,-,-,6301,134,10021
5090,11-08-2020,8:00 AM,Uttar Pradesh,-,-,76724,2120,126722
5091,11-08-2020,8:00 AM,West Bengal,-,-,70328,2100,98459
5092,12-08-2020,8:00 AM,Andaman and Nicobar Islands,-,-,749,21,1764
5093,12-08-2020,8:00 AM,Andhra Pradesh,-,-,154749,2203,244549
5094,12-08-2020,8:00 AM,Arunachal Pradesh,-,-,1634,3,2327
5095,12-08-2020,8:00 AM,Assam,-,-,45073,155,64406
5096,12-08-2020,8:00 AM,Bihar,-,-,56709,413,86413
5097,12-08-2020,8:00 AM,Chandigarh,-,-,1015,26,1670
5098,12-08-2020,8:00 AM,Chhattisgarh,-,-,9239,104,12929
5099,12-08-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,1209,2,1653
5100,12-08-2020,8:00 AM,Delhi,-,-,132384,4139,147391
5101,12-08-2020,8:00 AM,Goa,-,-,6480,86,9444
5102,12-08-2020,8:00 AM,Gujarat,-,-,56444,2695,73163
5103,12-08-2020,8:00 AM,Haryana,-,-,36082,500,43227
5104,12-08-2020,8:00 AM,Himachal Pradesh,-,-,2273,18,3497
5105,12-08-2020,8:00 AM,Jammu and Kashmir,-,-,17979,490,25931
5106,12-08-2020,8:00 AM,Jharkhand,-,-,10375,192,19225
5107,12-08-2020,8:00 AM,Karnataka,-,-,105599,3398,188611
5108,12-08-2020,8:00 AM,Kerala,-,-,24042,120,36932
5109,12-08-2020,8:00 AM,Ladakh,-,-,1255,9,1770
5110,12-08-2020,8:00 AM,Madhya Pradesh,-,-,30596,1033,40734
5111,12-08-2020,8:00 AM,Maharashtra,-,-,368435,18306,535601
5112,12-08-2020,8:00 AM,Manipur,-,-,2128,12,3941
5113,12-08-2020,8:00 AM,Meghalaya,-,-,509,6,1136
5114,12-08-2020,8:00 AM,Mizoram,-,-,323,0,648
5115,12-08-2020,8:00 AM,Nagaland,-,-,991,8,3031
5116,12-08-2020,8:00 AM,Odisha,-,-,34806,296,48796
5117,12-08-2020,8:00 AM,Puducherry,-,-,3532,91,5900
5118,12-08-2020,8:00 AM,Punjab,-,-,16790,636,25889
5119,12-08-2020,8:00 AM,Rajasthan,-,-,40399,811,54887
5120,12-08-2020,8:00 AM,Sikkim,-,-,534,1,913
5121,12-08-2020,8:00 AM,Tamil Nadu,-,-,250680,5159,308649
5122,12-08-2020,8:00 AM,Telengana,-,-,61294,654,84544
5123,12-08-2020,8:00 AM,Tripura,-,-,4838,43,6482
5124,12-08-2020,8:00 AM,Uttarakhand,-,-,6470,136,10432
5125,12-08-2020,8:00 AM,Uttar Pradesh,-,-,80589,2176,131763
5126,12-08-2020,8:00 AM,West Bengal,-,-,73395,2149,101390
5127,13-08-2020,8:00 AM,Andaman and Nicobar Islands,-,-,829,21,1900
5128,13-08-2020,8:00 AM,Andhra Pradesh,-,-,161425,2296,254146
5129,13-08-2020,8:00 AM,Arunachal Pradesh,-,-,1659,3,2430
5130,13-08-2020,8:00 AM,Assam,-,-,47209,161,68999
5131,13-08-2020,8:00 AM,Bihar,-,-,59786,416,90321
5132,13-08-2020,8:00 AM,Chandigarh,-,-,1023,26,1751
5133,13-08-2020,8:00 AM,Chhattisgarh,-,-,9508,109,13498
5134,13-08-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,1248,2,1696
5135,13-08-2020,8:00 AM,Delhi,-,-,133405,4153,148504
5136,13-08-2020,8:00 AM,Goa,-,-,6641,89,9924
5137,13-08-2020,8:00 AM,Gujarat,-,-,57421,2713,74318
5138,13-08-2020,8:00 AM,Haryana,-,-,36694,503,44024
5139,13-08-2020,8:00 AM,Himachal Pradesh,-,-,2362,18,3636
5140,13-08-2020,8:00 AM,Jammu and Kashmir,-,-,18523,498,26413
5141,13-08-2020,8:00 AM,Jharkhand,-,-,10815,197,19743
5142,13-08-2020,8:00 AM,Karnataka,-,-,112633,3510,196494
5143,13-08-2020,8:00 AM,Kerala,-,-,24922,126,38144
5144,13-08-2020,8:00 AM,Ladakh,-,-,1274,9,1811
5145,13-08-2020,8:00 AM,Madhya Pradesh,-,-,31239,1048,41604
5146,13-08-2020,8:00 AM,Maharashtra,-,-,381843,18650,548313
5147,13-08-2020,8:00 AM,Manipur,-,-,2231,12,3982
5148,13-08-2020,8:00 AM,Meghalaya,-,-,517,6,1179
5149,13-08-2020,8:00 AM,Mizoram,-,-,330,0,649
5150,13-08-2020,8:00 AM,Nagaland,-,-,1113,8,3118
5151,13-08-2020,8:00 AM,Odisha,-,-,36479,305,50672
5152,13-08-2020,8:00 AM,Puducherry,-,-,3676,96,6381
5153,13-08-2020,8:00 AM,Punjab,-,-,17212,675,26909
5154,13-08-2020,8:00 AM,Rajasthan,-,-,41648,822,56100
5155,13-08-2020,8:00 AM,Sikkim,-,-,550,1,930
5156,13-08-2020,8:00 AM,Tamil Nadu,-,-,256313,5278,314520
5157,13-08-2020,8:00 AM,Telengana,-,-,63074,665,86475
5158,13-08-2020,8:00 AM,Tripura,-,-,4912,44,6603
5159,13-08-2020,8:00 AM,Uttarakhand,-,-,6687,140,10886
5160,13-08-2020,8:00 AM,Uttar Pradesh,-,-,84661,2230,136238
5161,13-08-2020,8:00 AM,West Bengal,-,-,76120,2203,104326
5162,14-08-2020,8:00 AM,Andaman and Nicobar Islands,-,-,924,22,2037
5163,14-08-2020,8:00 AM,Andhra Pradesh,-,-,170984,2378,264142
5164,14-08-2020,8:00 AM,Arunachal Pradesh,-,-,1718,4,2512
5165,14-08-2020,8:00 AM,Assam,-,-,49383,169,71795
5166,14-08-2020,8:00 AM,Bihar,-,-,62284,426,94193
5167,14-08-2020,8:00 AM,Chandigarh,-,-,1076,27,1842
5168,14-08-2020,8:00 AM,Chhattisgarh,-,-,9658,114,13937
5169,14-08-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,1292,2,1752
5170,14-08-2020,8:00 AM,Delhi,-,-,134318,4167,149460
5171,14-08-2020,8:00 AM,Goa,-,-,6912,91,10494
5172,14-08-2020,8:00 AM,Gujarat,-,-,58467,2731,75408
5173,14-08-2020,8:00 AM,Haryana,-,-,37486,511,44817
5174,14-08-2020,8:00 AM,Himachal Pradesh,-,-,2435,19,3816
5175,14-08-2020,8:00 AM,Jammu and Kashmir,-,-,19302,509,26949
5176,14-08-2020,8:00 AM,Jharkhand,-,-,12844,209,20881
5177,14-08-2020,8:00 AM,Karnataka,-,-,121242,3613,203200
5178,14-08-2020,8:00 AM,Kerala,-,-,25688,129,39708
5179,14-08-2020,8:00 AM,Ladakh,-,-,1282,9,1849
5180,14-08-2020,8:00 AM,Madhya Pradesh,-,-,31835,1065,42618
5181,14-08-2020,8:00 AM,Maharashtra,-,-,390958,19063,560126
5182,14-08-2020,8:00 AM,Manipur,-,-,2295,13,4112
5183,14-08-2020,8:00 AM,Meghalaya,-,-,547,6,1193
5184,14-08-2020,8:00 AM,Mizoram,-,-,343,0,649
5185,14-08-2020,8:00 AM,Nagaland,-,-,1139,8,3168
5186,14-08-2020,8:00 AM,Odisha,-,-,37901,314,52653
5187,14-08-2020,8:00 AM,Puducherry,-,-,3828,102,6680
5188,14-08-2020,8:00 AM,Punjab,-,-,17839,706,27936
5189,14-08-2020,8:00 AM,Rajasthan,-,-,41819,833,57414
5190,14-08-2020,8:00 AM,Sikkim,-,-,581,1,931
5191,14-08-2020,8:00 AM,Tamil Nadu,-,-,261459,5397,320355
5192,14-08-2020,8:00 AM,Telengana,-,-,64284,674,88396
5193,14-08-2020,8:00 AM,Tripura,-,-,5015,46,6767
5194,14-08-2020,8:00 AM,Uttarakhand,-,-,7014,143,11302
5195,14-08-2020,8:00 AM,Uttar Pradesh,-,-,88786,2280,140775
5196,14-08-2020,8:00 AM,West Bengal,-,-,78617,2259,107323
5197,15-08-2020,8:00 AM,Andaman and Nicobar Islands,-,-,1032,24,2186
5198,15-08-2020,8:00 AM,Andhra Pradesh,-,-,180703,2475,273085
5199,15-08-2020,8:00 AM,Arunachal Pradesh,-,-,1750,5,2607
5200,15-08-2020,8:00 AM,Assam,-,-,51693,175,74501
5201,15-08-2020,8:00 AM,Bihar,-,-,64930,442,98008
5202,15-08-2020,8:00 AM,Chandigarh,-,-,1091,28,1928
5203,15-08-2020,8:00 AM,Chhattisgarh,-,-,9857,130,14481
5204,15-08-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,1331,2,1797
5205,15-08-2020,8:00 AM,Delhi,-,-,135108,4178,150652
5206,15-08-2020,8:00 AM,Goa,-,-,7157,93,10970
5207,15-08-2020,8:00 AM,Gujarat,-,-,59538,2746,76480
5208,15-08-2020,8:00 AM,Haryana,-,-,38348,518,45614
5209,15-08-2020,8:00 AM,Himachal Pradesh,-,-,2551,19,3874
5210,15-08-2020,8:00 AM,Jammu and Kashmir,-,-,19942,520,27489
5211,15-08-2020,8:00 AM,Jharkhand,-,-,13515,224,21595
5212,15-08-2020,8:00 AM,Karnataka,-,-,128182,3717,211108
5213,15-08-2020,8:00 AM,Kerala,-,-,26992,139,41277
5214,15-08-2020,8:00 AM,Ladakh,-,-,1303,9,1879
5215,15-08-2020,8:00 AM,Madhya Pradesh,-,-,32405,1081,43414
5216,15-08-2020,8:00 AM,Maharashtra,-,-,401442,19427,572734
5217,15-08-2020,8:00 AM,Manipur,-,-,2360,13,4198
5218,15-08-2020,8:00 AM,Meghalaya,-,-,581,6,1228
5219,15-08-2020,8:00 AM,Mizoram,-,-,348,0,657
5220,15-08-2020,8:00 AM,Nagaland,-,-,1198,8,3322
5221,15-08-2020,8:00 AM,Odisha,-,-,39206,324,54630
5222,15-08-2020,8:00 AM,Puducherry,-,-,4009,106,6995
5223,15-08-2020,8:00 AM,Punjab,-,-,18328,731,29013
5224,15-08-2020,8:00 AM,Rajasthan,-,-,43897,846,58692
5225,15-08-2020,8:00 AM,Sikkim,-,-,623,1,1080
5226,15-08-2020,8:00 AM,Tamil Nadu,-,-,267015,5514,326245
5227,15-08-2020,8:00 AM,Telengana,-,-,66196,684,90259
5228,15-08-2020,8:00 AM,Tripura,-,-,5088,50,6934
5229,15-08-2020,8:00 AM,Uttarakhand,-,-,7502,147,11615
5230,15-08-2020,8:00 AM,Uttar Pradesh,-,-,92526,2335,145287
5231,15-08-2020,8:00 AM,West Bengal,-,-,81189,2319,110358
5232,16-08-2020,8:00 AM,Andaman and Nicobar Islands,-,-,1128,24,2306
5233,16-08-2020,8:00 AM,Andhra Pradesh,-,-,191117,2562,281817
5234,16-08-2020,8:00 AM,Arunachal Pradesh,-,-,1771,5,2658
5235,16-08-2020,8:00 AM,Assam,-,-,53286,182,75558
5236,16-08-2020,8:00 AM,Bihar,-,-,68510,450,101551
5237,16-08-2020,8:00 AM,Chandigarh,-,-,1118,28,2009
5238,16-08-2020,8:00 AM,Chhattisgarh,-,-,10046,134,14987
5239,16-08-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,1384,2,1843
5240,16-08-2020,8:00 AM,Delhi,-,-,136251,4188,151928
5241,16-08-2020,8:00 AM,Goa,-,-,7488,98,11339
5242,16-08-2020,8:00 AM,Gujarat,-,-,60553,2765,77559
5243,16-08-2020,8:00 AM,Haryana,-,-,38939,528,46410
5244,16-08-2020,8:00 AM,Himachal Pradesh,-,-,2632,19,3993
5245,16-08-2020,8:00 AM,Jammu and Kashmir,-,-,20676,527,28021
5246,16-08-2020,8:00 AM,Jharkhand,-,-,14024,228,22389
5247,16-08-2020,8:00 AM,Karnataka,-,-,134811,3831,219926
5248,16-08-2020,8:00 AM,Kerala,-,-,27795,146,42885
5249,16-08-2020,8:00 AM,Ladakh,-,-,1307,10,1909
5250,16-08-2020,8:00 AM,Madhya Pradesh,-,-,33353,1094,44433
5251,16-08-2020,8:00 AM,Maharashtra,-,-,408286,19749,584754
5252,16-08-2020,8:00 AM,Manipur,-,-,2438,13,4390
5253,16-08-2020,8:00 AM,Meghalaya,-,-,596,6,1292
5254,16-08-2020,8:00 AM,Mizoram,-,-,356,0,777
5255,16-08-2020,8:00 AM,Nagaland,-,-,1321,8,3340
5256,16-08-2020,8:00 AM,Odisha,-,-,40727,333,57126
5257,16-08-2020,8:00 AM,Puducherry,-,-,4224,106,7354
5258,16-08-2020,8:00 AM,Punjab,-,-,18863,771,30041
5259,16-08-2020,8:00 AM,Rajasthan,-,-,45254,862,59979
5260,16-08-2020,8:00 AM,Sikkim,-,-,661,1,1148
5261,16-08-2020,8:00 AM,Tamil Nadu,-,-,272251,5641,332105
5262,16-08-2020,8:00 AM,Telengana,-,-,68126,693,91361
5263,16-08-2020,8:00 AM,Tripura,-,-,5151,55,7061
5264,16-08-2020,8:00 AM,Uttarakhand,-,-,7748,151,11940
5265,16-08-2020,8:00 AM,Uttar Pradesh,-,-,96231,2393,150061
5266,16-08-2020,8:00 AM,West Bengal,-,-,83836,2377,113432
5267,17-08-2020,8:00 AM,Andaman and Nicobar Islands,-,-,1226,28,2399
5268,17-08-2020,8:00 AM,Andhra Pradesh,-,-,201234,2650,289829
5269,17-08-2020,8:00 AM,Arunachal Pradesh,-,-,1808,5,2701
5270,17-08-2020,8:00 AM,Assam,-,-,55215,189,76875
5271,17-08-2020,8:00 AM,Bihar,-,-,72324,461,103844
5272,17-08-2020,8:00 AM,Chandigarh,-,-,1137,29,2102
5273,17-08-2020,8:00 AM,Chhattisgarh,-,-,10235,141,15471
5274,17-08-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,1431,2,1878
5275,17-08-2020,8:00 AM,Delhi,-,-,137561,4196,152580
5276,17-08-2020,8:00 AM,Goa,-,-,7775,104,11639
5277,17-08-2020,8:00 AM,Gujarat,-,-,61512,2785,78680
5278,17-08-2020,8:00 AM,Haryana,-,-,39601,538,47153
5279,17-08-2020,8:00 AM,Himachal Pradesh,-,-,2720,19,4156
5280,17-08-2020,8:00 AM,Jammu and Kashmir,-,-,20943,542,28470
5281,17-08-2020,8:00 AM,Jharkhand,-,-,14699,244,23055
5282,17-08-2020,8:00 AM,Karnataka,-,-,141491,3947,226966
5283,17-08-2020,8:00 AM,Kerala,-,-,28894,156,44415
5284,17-08-2020,8:00 AM,Ladakh,-,-,1356,14,1948
5285,17-08-2020,8:00 AM,Madhya Pradesh,-,-,34038,1105,45455
5286,17-08-2020,8:00 AM,Maharashtra,-,-,417123,20037,595865
5287,17-08-2020,8:00 AM,Manipur,-,-,2632,16,4569
5288,17-08-2020,8:00 AM,Meghalaya,-,-,675,6,1374
5289,17-08-2020,8:00 AM,Mizoram,-,-,371,0,789
5290,17-08-2020,8:00 AM,Nagaland,-,-,1422,8,3394
5291,17-08-2020,8:00 AM,Odisha,-,-,42277,343,60050
5292,17-08-2020,8:00 AM,Puducherry,-,-,4443,110,7732
5293,17-08-2020,8:00 AM,Punjab,-,-,19431,812,31206
5294,17-08-2020,8:00 AM,Rajasthan,-,-,46604,876,61296
5295,17-08-2020,8:00 AM,Sikkim,-,-,673,1,1167
5296,17-08-2020,8:00 AM,Tamil Nadu,-,-,278270,5766,338055
5297,17-08-2020,8:00 AM,Telengana,-,-,70132,703,92255
5298,17-08-2020,8:00 AM,Tripura,-,-,5286,59,7204
5299,17-08-2020,8:00 AM,Uttarakhand,-,-,8100,152,12175
5300,17-08-2020,8:00 AM,Uttar Pradesh,-,-,100432,2449,154418
5301,17-08-2020,8:00 AM,West Bengal,-,-,86771,2428,116498
5302,18-08-2020,8:00 AM,Andaman and Nicobar Islands,-,-,1325,29,2445
5303,18-08-2020,8:00 AM,Andhra Pradesh,-,-,209100,2732,296609
5304,18-08-2020,8:00 AM,Arunachal Pradesh,-,-,1893,5,2741
5305,18-08-2020,8:00 AM,Assam,-,-,56734,197,79667
5306,18-08-2020,8:00 AM,Bihar,-,-,76452,468,106307
5307,18-08-2020,8:00 AM,Chandigarh,-,-,1183,30,2216
5308,18-08-2020,8:00 AM,Chhattisgarh,-,-,10598,150,16025
5309,18-08-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,1459,2,1908
5310,18-08-2020,8:00 AM,Delhi,-,-,138301,4214,153367
5311,18-08-2020,8:00 AM,Goa,-,-,8058,111,11994
5312,18-08-2020,8:00 AM,Gujarat,-,-,62595,2800,79710
5313,18-08-2020,8:00 AM,Haryana,-,-,40610,550,48040
5314,18-08-2020,8:00 AM,Himachal Pradesh,-,-,2834,19,4174
5315,18-08-2020,8:00 AM,Jammu and Kashmir,-,-,21296,548,28892
5316,18-08-2020,8:00 AM,Jharkhand,-,-,15051,250,23752
5317,18-08-2020,8:00 AM,Karnataka,-,-,148562,4062,233283
5318,18-08-2020,8:00 AM,Kerala,-,-,30025,169,46140
5319,18-08-2020,8:00 AM,Ladakh,-,-,1368,14,1966
5320,18-08-2020,8:00 AM,Madhya Pradesh,-,-,35025,1128,46385
5321,18-08-2020,8:00 AM,Maharashtra,-,-,428514,20265,604358
5322,18-08-2020,8:00 AM,Manipur,-,-,2734,17,4687
5323,18-08-2020,8:00 AM,Meghalaya,-,-,679,6,1418
5324,18-08-2020,8:00 AM,Mizoram,-,-,372,0,789
5325,18-08-2020,8:00 AM,Nagaland,-,-,1530,8,3455
5326,18-08-2020,8:00 AM,Odisha,-,-,43780,353,62294
5327,18-08-2020,8:00 AM,Puducherry,-,-,4627,114,8029
5328,18-08-2020,8:00 AM,Punjab,-,-,20180,863,32696
5329,18-08-2020,8:00 AM,Rajasthan,-,-,47654,887,62630
5330,18-08-2020,8:00 AM,Sikkim,-,-,701,1,1187
5331,18-08-2020,8:00 AM,Tamil Nadu,-,-,283937,5886,343945
5332,18-08-2020,8:00 AM,Telengana,-,-,72202,711,93937
5333,18-08-2020,8:00 AM,Tripura,-,-,5404,62,7409
5334,18-08-2020,8:00 AM,Uttarakhand,-,-,8485,158,12493
5335,18-08-2020,8:00 AM,Uttar Pradesh,-,-,104808,2515,158216
5336,18-08-2020,8:00 AM,West Bengal,-,-,89703,2473,119578
5337,19-08-2020,8:00 AM,Andaman and Nicobar Islands,-,-,1421,30,2529
5338,19-08-2020,8:00 AM,Andhra Pradesh,-,-,218311,2820,306261
5339,19-08-2020,8:00 AM,Arunachal Pradesh,-,-,1949,5,2875
5340,19-08-2020,8:00 AM,Assam,-,-,58294,203,82201
5341,19-08-2020,8:00 AM,Bihar,-,-,80330,476,109498
5342,19-08-2020,8:00 AM,Chandigarh,-,-,1243,30,2305
5343,19-08-2020,8:00 AM,Chhattisgarh,-,-,10847,158,16833
5344,19-08-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,1524,2,1951
5345,19-08-2020,8:00 AM,Delhi,-,-,139447,4226,154741
5346,19-08-2020,8:00 AM,Goa,-,-,8356,116,12333
5347,19-08-2020,8:00 AM,Gujarat,-,-,63703,2820,80802
5348,19-08-2020,8:00 AM,Haryana,-,-,41298,557,48936
5349,19-08-2020,8:00 AM,Himachal Pradesh,-,-,2923,19,4235
5350,19-08-2020,8:00 AM,Jammu and Kashmir,-,-,21886,561,29326
5351,19-08-2020,8:00 AM,Jharkhand,-,-,15507,262,24477
5352,19-08-2020,8:00 AM,Karnataka,-,-,156949,4201,240948
5353,19-08-2020,8:00 AM,Kerala,-,-,31390,175,47898
5354,19-08-2020,8:00 AM,Ladakh,-,-,1395,17,2010
5355,19-08-2020,8:00 AM,Madhya Pradesh,-,-,35713,1141,47375
5356,19-08-2020,8:00 AM,Maharashtra,-,-,437870,20687,615477
5357,19-08-2020,8:00 AM,Manipur,-,-,2789,18,4765
5358,19-08-2020,8:00 AM,Meghalaya,-,-,685,6,1457
5359,19-08-2020,8:00 AM,Mizoram,-,-,379,0,860
5360,19-08-2020,8:00 AM,Nagaland,-,-,1664,8,3520
5361,19-08-2020,8:00 AM,Odisha,-,-,45315,362,64533
5362,19-08-2020,8:00 AM,Puducherry,-,-,4909,123,8396
5363,19-08-2020,8:00 AM,Punjab,-,-,21762,898,34400
5364,19-08-2020,8:00 AM,Rajasthan,-,-,48960,898,63977
5365,19-08-2020,8:00 AM,Sikkim,-,-,755,2,1207
5366,19-08-2020,8:00 AM,Tamil Nadu,-,-,289787,6007,349654
5367,19-08-2020,8:00 AM,Telengana,-,-,73991,719,95700
5368,19-08-2020,8:00 AM,Tripura,-,-,5497,65,7645
5369,19-08-2020,8:00 AM,Uttarakhand,-,-,8724,164,12961
5370,19-08-2020,8:00 AM,Uttar Pradesh,-,-,109607,2585,162434
5371,19-08-2020,8:00 AM,West Bengal,-,-,92690,2528,122753
5372,20-08-2020,8:00 AM,Andaman and Nicobar Islands,-,-,1529,30,2604
5373,20-08-2020,8:00 AM,Andhra Pradesh,-,-,226372,2906,316003
5374,20-08-2020,8:00 AM,Arunachal Pradesh,-,-,2022,5,2950
5375,20-08-2020,8:00 AM,Assam,-,-,60348,213,84317
5376,20-08-2020,8:00 AM,Bihar,-,-,84404,487,112437
5377,20-08-2020,8:00 AM,Chandigarh,-,-,1351,31,2396
5378,20-08-2020,8:00 AM,Chhattisgarh,-,-,11185,161,17485
5379,20-08-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,1604,2,1995
5380,20-08-2020,8:00 AM,Delhi,-,-,140767,4235,156139
5381,20-08-2020,8:00 AM,Goa,-,-,8713,124,12675
5382,20-08-2020,8:00 AM,Gujarat,-,-,64823,2837,81942
5383,20-08-2020,8:00 AM,Haryana,-,-,42056,567,49930
5384,20-08-2020,8:00 AM,Himachal Pradesh,-,-,2992,19,4411
5385,20-08-2020,8:00 AM,Jammu and Kashmir,-,-,22497,572,30034
5386,20-08-2020,8:00 AM,Jharkhand,-,-,16175,277,26090
5387,20-08-2020,8:00 AM,Karnataka,-,-,164150,4327,249590
5388,20-08-2020,8:00 AM,Kerala,-,-,32607,182,50231
5389,20-08-2020,8:00 AM,Ladakh,-,-,1397,18,2048
5390,20-08-2020,8:00 AM,Madhya Pradesh,-,-,36475,1159,48351
5391,20-08-2020,8:00 AM,Maharashtra,-,-,446881,21033,628642
5392,20-08-2020,8:00 AM,Manipur,-,-,2885,18,4876
5393,20-08-2020,8:00 AM,Meghalaya,-,-,694,6,1506
5394,20-08-2020,8:00 AM,Mizoram,-,-,384,0,873
5395,20-08-2020,8:00 AM,Nagaland,-,-,1706,8,3558
5396,20-08-2020,8:00 AM,Odisha,-,-,46936,372,67122
5397,20-08-2020,8:00 AM,Puducherry,-,-,5312,129,8750
5398,20-08-2020,8:00 AM,Punjab,-,-,22703,921,36084
5399,20-08-2020,8:00 AM,Rajasthan,-,-,49963,910,65289
5400,20-08-2020,8:00 AM,Sikkim,-,-,789,3,1232
5401,20-08-2020,8:00 AM,Tamil Nadu,-,-,296171,6123,355449
5402,20-08-2020,8:00 AM,Telengana,-,-,75186,729,97424
5403,20-08-2020,8:00 AM,Tripura,-,-,5565,65,7835
5404,20-08-2020,8:00 AM,Uttarakhand,-,-,9132,178,13225
5405,20-08-2020,8:00 AM,Uttar Pradesh,-,-,115227,2638,167510
5406,20-08-2020,8:00 AM,West Bengal,-,-,95663,2581,125922
5407,21-08-2020,8:00 AM,Andaman and Nicobar Islands,-,-,1638,31,2680
5408,21-08-2020,8:00 AM,Andhra Pradesh,-,-,235218,3001,325396
5409,21-08-2020,8:00 AM,Arunachal Pradesh,-,-,2093,5,3066
5410,21-08-2020,8:00 AM,Assam,-,-,63120,221,86052
5411,21-08-2020,8:00 AM,Bihar,-,-,87660,492,114941
5412,21-08-2020,8:00 AM,Chandigarh,-,-,1390,31,2515
5413,21-08-2020,8:00 AM,Chhattisgarh,-,-,11739,168,18501
5414,21-08-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,1627,2,2030
5415,21-08-2020,8:00 AM,Delhi,-,-,141826,4257,157354
5416,21-08-2020,8:00 AM,Goa,-,-,9063,126,13099
5417,21-08-2020,8:00 AM,Gujarat,-,-,65946,2853,83107
5418,21-08-2020,8:00 AM,Haryana,-,-,42793,578,50926
5419,21-08-2020,8:00 AM,Himachal Pradesh,-,-,3085,23,4538
5420,21-08-2020,8:00 AM,Jammu and Kashmir,-,-,23225,578,30717
5421,21-08-2020,8:00 AM,Jharkhand,-,-,17057,286,26753
5422,21-08-2020,8:00 AM,Karnataka,-,-,170381,4429,256975
5423,21-08-2020,8:00 AM,Kerala,-,-,33824,191,52199
5424,21-08-2020,8:00 AM,Ladakh,-,-,1436,18,2077
5425,21-08-2020,8:00 AM,Madhya Pradesh,-,-,37540,1171,49493
5426,21-08-2020,8:00 AM,Maharashtra,-,-,459124,21359,643289
5427,21-08-2020,8:00 AM,Manipur,-,-,3002,18,4925
5428,21-08-2020,8:00 AM,Meghalaya,-,-,730,6,1661
5429,21-08-2020,8:00 AM,Mizoram,-,-,402,0,895
5430,21-08-2020,8:00 AM,Nagaland,-,-,1921,8,3583
5431,21-08-2020,8:00 AM,Odisha,-,-,48577,380,70020
5432,21-08-2020,8:00 AM,Puducherry,-,-,5634,137,9292
5433,21-08-2020,8:00 AM,Punjab,-,-,23037,957,37824
5434,21-08-2020,8:00 AM,Rajasthan,-,-,51190,921,66619
5435,21-08-2020,8:00 AM,Sikkim,-,-,827,3,1290
5436,21-08-2020,8:00 AM,Tamil Nadu,-,-,301913,6239,361435
5437,21-08-2020,8:00 AM,Telengana,-,-,76967,737,99391
5438,21-08-2020,8:00 AM,Tripura,-,-,5649,69,8091
5439,21-08-2020,8:00 AM,Uttarakhand,-,-,9433,187,13636
5440,21-08-2020,8:00 AM,Uttar Pradesh,-,-,121090,2733,172334
5441,21-08-2020,8:00 AM,West Bengal,-,-,98789,2634,129119
5442,22-08-2020,8:00 AM,Andaman and Nicobar Islands,-,-,1744,32,2747
5443,22-08-2020,8:00 AM,Andhra Pradesh,-,-,244045,3092,334940
5444,22-08-2020,8:00 AM,Arunachal Pradesh,-,-,2125,5,3126
5445,22-08-2020,8:00 AM,Assam,-,-,65596,227,87908
5446,22-08-2020,8:00 AM,Bihar,-,-,91552,498,117413
5447,22-08-2020,8:00 AM,Chandigarh,-,-,1426,33,2631
5448,22-08-2020,8:00 AM,Chhattisgarh,-,-,12022,180,19510
5449,22-08-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,1652,2,2082
5450,22-08-2020,8:00 AM,Delhi,-,-,142908,4270,158604
5451,22-08-2020,8:00 AM,Goa,-,-,9540,135,13484
5452,22-08-2020,8:00 AM,Gujarat,-,-,67267,2867,84311
5453,22-08-2020,8:00 AM,Haryana,-,-,43413,585,52129
5454,22-08-2020,8:00 AM,Himachal Pradesh,-,-,3234,25,4728
5455,22-08-2020,8:00 AM,Jammu and Kashmir,-,-,23805,593,31371
5456,22-08-2020,8:00 AM,Jharkhand,-,-,18372,297,28196
5457,22-08-2020,8:00 AM,Karnataka,-,-,176942,4522,264546
5458,22-08-2020,8:00 AM,Kerala,-,-,35243,203,54182
5459,22-08-2020,8:00 AM,Ladakh,-,-,1449,19,2133
5460,22-08-2020,8:00 AM,Madhya Pradesh,-,-,38527,1185,50640
5461,22-08-2020,8:00 AM,Maharashtra,-,-,470873,21698,657450
5462,22-08-2020,8:00 AM,Manipur,-,-,3261,20,5049
5463,22-08-2020,8:00 AM,Meghalaya,-,-,749,6,1718
5464,22-08-2020,8:00 AM,Mizoram,-,-,420,0,903
5465,22-08-2020,8:00 AM,Nagaland,-,-,2074,8,3619
5466,22-08-2020,8:00 AM,Odisha,-,-,50504,390,72718
5467,22-08-2020,8:00 AM,Puducherry,-,-,5934,143,9594
