Updated On,State,Total Individuals Registered,Total Sessions Conducted,Total Sites ,First Dose Administered,Second Dose Administered,Male(Individuals Vaccinated),Female(Individuals Vaccinated),Transgender(Individuals Vaccinated),Total Covaxin Administered,Total CoviShield Administered,Total Individuals Vaccinated,Total Doses Administered
09/02/2021,Goa,25361.0,214.0,106.0,8607.0,0.0,3244.0,5363.0,0.0,0.0,8607.0,8607.0,8607
10/02/2021,Goa,26425.0,272.0,115.0,9656.0,0.0,3999.0,5657.0,0.0,1.0,9655.0,9656.0,9656
11/02/2021,Goa,28245.0,318.0,128.0,11086.0,0.0,4828.0,6258.0,0.0,1.0,11085.0,11086.0,11086
12/02/2021,Goa,30854.0,357.0,129.0,12743.0,0.0,5815.0,6928.0,0.0,1.0,12742.0,12743.0,12743
13/02/2021,Goa,31761.0,399.0,131.0,13277.0,309.0,6107.0,7170.0,0.0,1.0,13276.0,13277.0,13586
14/02/2021,Goa,31762.0,401.0,131.0,13277.0,309.0,6107.0,7170.0,0.0,1.0,13276.0,13277.0,13586
15/02/2021,Goa,33839.0,419.0,133.0,13942.0,337.0,6664.0,7278.0,0.0,1.0,13941.0,13942.0,14279
16/02/2021,Goa,34627.0,443.0,134.0,14123.0,340.0,6820.0,7303.0,0.0,1.0,14122.0,14123.0,14463
17/02/2021,Goa,36560.0,481.0,136.0,14700.0,340.0,7305.0,7395.0,0.0,1.0,14699.0,14700.0,15040
18/02/2021,Goa,33292.0,507.0,136.0,13960.0,343.0,7042.0,6918.0,0.0,1.0,13959.0,13960.0,14303
19/02/2021,Goa,37468.0,541.0,137.0,15417.0,585.0,7738.0,7679.0,0.0,1.0,15416.0,15417.0,16002
20/02/2021,Goa,37468.0,543.0,138.0,16122.0,1273.0,7989.0,8133.0,0.0,1.0,16121.0,16122.0,17395
21/02/2021,Goa,37468.0,559.0,141.0,16122.0,1273.0,7989.0,8133.0,0.0,1.0,16121.0,16122.0,17395
22/02/2021,Goa,37468.0,603.0,142.0,16651.0,1492.0,8366.0,8285.0,0.0,1.0,16650.0,16651.0,18143
23/02/2021,Goa,37468.0,647.0,150.0,16916.0,1503.0,8577.0,8339.0,0.0,1.0,16915.0,16916.0,18419
24/02/2021,Goa,37468.0,686.0,150.0,17881.0,1970.0,9302.0,8579.0,0.0,1.0,17880.0,17881.0,19851
25/02/2021,Goa,37468.0,707.0,150.0,18693.0,2428.0,9832.0,8861.0,0.0,1.0,18692.0,18693.0,21121
26/02/2021,Goa,37153.0,726.0,150.0,19870.0,2750.0,10761.0,9109.0,0.0,1.0,19869.0,19870.0,22620
27/02/2021,Goa,37153.0,726.0,150.0,19870.0,2750.0,10761.0,9109.0,0.0,1.0,19869.0,19870.0,22620
28/02/2021,Goa,37153.0,758.0,152.0,19870.0,2750.0,10761.0,9109.0,0.0,1.0,19869.0,19870.0,22620
01/03/2021,Goa,37153.0,856.0,153.0,19870.0,2750.0,10761.0,9109.0,0.0,1.0,19869.0,19870.0,22620
02/03/2021,Goa,40798.0,968.0,157.0,23398.0,3607.0,12713.0,10685.0,0.0,1.0,23397.0,23398.0,27005
03/03/2021,Goa,44122.0,1112.0,167.0,26860.0,4570.0,14607.0,12253.0,0.0,1.0,26859.0,26860.0,31430
04/03/2021,Goa,47861.0,1258.0,178.0,30673.0,5497.0,16654.0,14019.0,0.0,1.0,30672.0,30673.0,36170
05/03/2021,Goa,51324.0,1458.0,178.0,34005.0,6425.0,18296.0,15709.0,0.0,1.0,34004.0,34005.0,40430
06/03/2021,Goa,54209.0,1507.0,178.0,36894.0,6906.0,19685.0,17209.0,0.0,1.0,36893.0,36894.0,43800
07/03/2021,Goa,54229.0,1532.0,184.0,36902.0,6906.0,19686.0,17216.0,0.0,1.0,36901.0,36902.0,43808
08/03/2021,Goa,57447.0,1632.0,184.0,40153.0,7346.0,21318.0,18835.0,0.0,2.0,40151.0,40153.0,47499
09/03/2021,Goa,60479.0,1744.0,184.0,43197.0,7914.0,22792.0,20405.0,0.0,2.0,43195.0,43197.0,51111
10/03/2021,Goa,63151.0,1957.0,185.0,45860.0,8768.0,24121.0,21739.0,0.0,2.0,45858.0,45860.0,54628
11/03/2021,Goa,65240.0,2062.0,186.0,48039.0,9851.0,25354.0,22685.0,0.0,2.0,48037.0,48039.0,57890
12/03/2021,Goa,69528.0,2221.0,187.0,52374.0,11321.0,27840.0,24534.0,0.0,2.0,52372.0,52374.0,63695
13/03/2021,Goa,73037.0,2268.0,188.0,55795.0,11708.0,29549.0,26246.0,0.0,2.0,55793.0,55795.0,67503
14/03/2021,Goa,73039.0,2273.0,189.0,55806.0,11709.0,29557.0,26249.0,0.0,2.0,55804.0,55806.0,67515
15/03/2021,Goa,78045.0,2666.0,189.0,60760.0,12290.0,32094.0,28665.0,1.0,2.0,60758.0,60760.0,73050
16/03/2021,Goa,83115.0,2902.0,190.0,65813.0,12677.0,34548.0,31264.0,1.0,2.0,65811.0,65813.0,78490
17/03/2021,Goa,85894.0,2964.0,190.0,68599.0,13115.0,36017.0,32581.0,1.0,2.0,68597.0,68599.0,81714
18/03/2021,Goa,88181.0,3012.0,191.0,70896.0,13313.0,37173.0,33721.0,2.0,2.0,70894.0,70896.0,84209
19/03/2021,Goa,90934.0,3029.0,191.0,73609.0,13845.0,38511.0,35096.0,2.0,2.0,73607.0,73609.0,87454
20/03/2021,Goa,93562.0,3086.0,193.0,76250.0,14333.0,39735.0,36512.0,3.0,2.0,76248.0,76250.0,90583
21/03/2021,Goa,93601.0,3106.0,193.0,76325.0,14342.0,39772.0,36550.0,3.0,2.0,76323.0,76325.0,90667
22/03/2021,Goa,96277.0,3344.0,194.0,78995.0,14855.0,41059.0,37933.0,3.0,2.0,78993.0,78995.0,93850
23/03/2021,Goa,99075.0,3375.0,194.0,81852.0,15222.0,42449.0,39400.0,3.0,2.0,81850.0,81852.0,97074
24/03/2021,Goa,101625.0,3394.0,194.0,84430.0,15839.0,43759.0,40668.0,3.0,2.0,84428.0,84430.0,100269
25/03/2021,Goa,104041.0,3455.0,194.0,86870.0,16345.0,45014.0,41853.0,3.0,2.0,86868.0,86870.0,103215
26/03/2021,Goa,106515.0,3492.0,195.0,89352.0,17021.0,46301.0,43048.0,3.0,2.0,89350.0,89352.0,106373
27/03/2021,Goa,108845.0,3542.0,195.0,91691.0,17164.0,47355.0,44333.0,3.0,2.0,91689.0,91691.0,108855
28/03/2021,Goa,108844.0,3548.0,195.0,91690.0,17164.0,47354.0,44333.0,3.0,2.0,91688.0,91690.0,108854
29/03/2021,Goa,109536.0,3587.0,195.0,92382.0,17280.0,47719.0,44660.0,3.0,2.0,92380.0,92382.0,109662
30/03/2021,Goa,112432.0,3837.0,195.0,95240.0,18377.0,49118.0,46119.0,3.0,2.0,95238.0,95240.0,113617
31/03/2021,Goa,114584.0,3876.0,196.0,97442.0,19335.0,50235.0,47203.0,4.0,2.0,97440.0,97442.0,116777
01/04/2021,Goa,117558.0,3910.0,196.0,100100.0,20126.0,51684.0,48412.0,4.0,2.0,100098.0,100100.0,120226
02/04/2021,Goa,120061.0,3986.0,198.0,102851.0,20697.0,53182.0,49665.0,4.0,2.0,102849.0,102851.0,123548
03/04/2021,Goa,122594.0,4063.0,198.0,105193.0,21445.0,54413.0,50776.0,4.0,2.0,105191.0,105193.0,126638
04/04/2021,Goa,113879.0,7300.0,47.0,113879.0,21972.0,59025.0,54850.0,4.0,0.0,135851.0,113879.0,135851
05/04/2021,Goa,116633.0,8700.0,61.0,116633.0,23113.0,60453.0,56176.0,4.0,0.0,139746.0,116633.0,139746
06/04/2021,Goa,118691.0,9700.0,70.0,118691.0,23772.0,61494.0,57193.0,4.0,0.0,142463.0,118691.0,142463
07/04/2021,Goa,123996.0,10200.0,69.0,123996.0,25584.0,64278.0,59714.0,4.0,0.0,149580.0,123996.0,149580
08/04/2021,Goa,128428.0,9400.0,64.0,128428.0,26948.0,66610.0,61814.0,4.0,0.0,155376.0,128428.0,155376
09/04/2021,Goa,133268.0,8900.0,64.0,133268.0,28789.0,69290.0,63974.0,4.0,0.0,162057.0,133268.0,162057
10/04/2021,Goa,140385.0,8600.0,57.0,140385.0,30685.0,72757.0,67624.0,4.0,0.0,171070.0,140385.0,171070
11/04/2021,Goa,147178.0,9600.0,58.0,147178.0,31151.0,76153.0,71021.0,4.0,0.0,178329.0,147178.0,178329
12/04/2021,Goa,154523.0,18000.0,65.0,154523.0,33557.0,79862.0,74654.0,7.0,0.0,188080.0,154523.0,188080
13/04/2021,Goa,158206.0,8200.0,56.0,158206.0,34357.0,81735.0,76464.0,7.0,0.0,192563.0,158206.0,192563
14/04/2021,Goa,167443.0,10500.0,61.0,167443.0,35682.0,86145.0,81290.0,8.0,0.0,203125.0,167443.0,203125
15/04/2021,Goa,173909.0,10200.0,59.0,173909.0,39213.0,89205.0,84695.0,9.0,0.0,213122.0,173909.0,213122
16/04/2021,Goa,182574.0,8900.0,59.0,182574.0,42392.0,93412.0,89150.0,12.0,0.0,224966.0,182574.0,224966
17/04/2021,Goa,191878.0,8800.0,56.0,191878.0,45278.0,97780.0,94085.0,13.0,0.0,237156.0,191878.0,237156
18/04/2021,Goa,198368.0,7700.0,52.0,198368.0,46209.0,100810.0,97544.0,14.0,0.0,244577.0,198368.0,244577
19/04/2021,Goa,204861.0,8500.0,59.0,204861.0,48923.0,103836.0,101010.0,15.0,0.0,253784.0,204861.0,253784
20/04/2021,Goa,212256.0,8500.0,61.0,212256.0,52107.0,107462.0,104778.0,16.0,0.0,264363.0,212256.0,264363
21/04/2021,Goa,218280.0,9500.0,65.0,218280.0,54563.0,110516.0,107748.0,16.0,0.0,272843.0,218280.0,272843
16/01/2021,Gujarat,391120.0,107.0,95.0,1146.0,0.0,592.0,554.0,0.0,7.0,1139.0,1146.0,1146
17/01/2021,Gujarat,427707.0,351.0,189.0,2313.0,0.0,1118.0,1195.0,0.0,14.0,2299.0,2313.0,2313
18/01/2021,Gujarat,406398.0,598.0,287.0,2182.0,0.0,1071.0,1111.0,0.0,15.0,2167.0,2182.0,2182
19/01/2021,Gujarat,436502.0,700.0,313.0,4842.0,0.0,2412.0,2430.0,0.0,15.0,4827.0,4842.0,4842
20/01/2021,Gujarat,441359.0,932.0,409.0,4877.0,0.0,2426.0,2451.0,0.0,18.0,4859.0,4877.0,4877
21/01/2021,Gujarat,449268.0,1125.0,501.0,8350.0,0.0,4124.0,4226.0,0.0,23.0,8327.0,8350.0,8350
22/01/2021,Gujarat,460257.0,1622.0,854.0,13183.0,0.0,6335.0,6848.0,0.0,27.0,13156.0,13183.0,13183
23/01/2021,Gujarat,474762.0,1724.0,891.0,44873.0,0.0,18980.0,25892.0,1.0,31.0,44842.0,44873.0,44873
24/01/2021,Gujarat,477088.0,1901.0,965.0,46456.0,0.0,19727.0,26728.0,1.0,33.0,46423.0,46456.0,46456
25/01/2021,Gujarat,485891.0,2019.0,1005.0,62496.0,0.0,26549.0,35944.0,3.0,35.0,62461.0,62496.0,62496
26/01/2021,Gujarat,487893.0,2188.0,1094.0,62729.0,0.0,26666.0,36060.0,3.0,38.0,62691.0,62729.0,62729
27/01/2021,Gujarat,496760.0,3411.0,1859.0,68817.0,0.0,29135.0,39679.0,3.0,36.0,68781.0,68817.0,68817
28/01/2021,Gujarat,521196.0,4847.0,2411.0,132621.0,0.0,51456.0,81152.0,13.0,71.0,132550.0,132621.0,132621
29/01/2021,Gujarat,545239.0,5520.0,2523.0,187038.0,0.0,68265.0,118753.0,20.0,77.0,186961.0,187038.0,187038
30/01/2021,Gujarat,563802.0,5715.0,2552.0,211551.0,0.0,77371.0,134160.0,20.0,92.0,211459.0,211551.0,211551
31/01/2021,Gujarat,573906.0,5975.0,2586.0,251207.0,0.0,109220.0,141964.0,23.0,10435.0,240772.0,251207.0,251207
01/02/2021,Gujarat,588003.0,6317.0,2635.0,284170.0,0.0,133810.0,150337.0,23.0,18250.0,265920.0,284170.0,284170
02/02/2021,Gujarat,613839.0,7267.0,2796.0,306639.0,0.0,149545.0,157070.0,24.0,21694.0,284945.0,306639.0,306639
03/02/2021,Gujarat,668255.0,8407.0,2989.0,326450.0,0.0,161870.0,164556.0,24.0,23719.0,302731.0,326450.0,326450
04/02/2021,Gujarat,732651.0,9897.0,3278.0,360502.0,0.0,180029.0,180446.0,27.0,27569.0,332933.0,360502.0,360502
05/02/2021,Gujarat,780424.0,11269.0,3499.0,404841.0,0.0,206378.0,198435.0,28.0,45608.0,359233.0,404841.0,404841
06/02/2021,Gujarat,820280.0,12250.0,3591.0,448811.0,0.0,232017.0,216756.0,38.0,72262.0,376549.0,448811.0,448811
07/02/2021,Gujarat,836422.0,13102.0,3662.0,468838.0,0.0,244923.0,223877.0,38.0,81423.0,387415.0,468838.0,468838
08/02/2021,Gujarat,860749.0,14350.0,3790.0,537364.0,0.0,288510.0,248816.0,38.0,115438.0,421926.0,537364.0,537364
09/02/2021,Gujarat,886773.0,15397.0,3900.0,617709.0,0.0,338679.0,278990.0,40.0,160944.0,456765.0,617709.0,617709
10/02/2021,Gujarat,909941.0,16399.0,3980.0,683599.0,0.0,381805.0,301749.0,45.0,190950.0,492649.0,683599.0,683599
11/02/2021,Gujarat,928258.0,17344.0,4052.0,726174.0,0.0,408466.0,317662.0,46.0,204112.0,522062.0,726174.0,726174
12/02/2021,Gujarat,942230.0,18083.0,4100.0,749435.0,0.0,422549.0,326839.0,47.0,211116.0,538319.0,749435.0,749435
13/02/2021,Gujarat,954072.0,18603.0,4128.0,759799.0,2.0,428869.0,330883.0,47.0,213883.0,545916.0,759799.0,759801
14/02/2021,Gujarat,960525.0,19118.0,4138.0,761549.0,6.0,430105.0,331397.0,47.0,214455.0,547094.0,761549.0,761555
15/02/2021,Gujarat,971641.0,19750.0,4153.0,774751.0,8542.0,437222.0,337482.0,47.0,215562.0,559189.0,774751.0,783293
16/02/2021,Gujarat,985010.0,20206.0,4182.0,784610.0,14686.0,442452.0,342111.0,47.0,216205.0,568405.0,784610.0,799296
17/02/2021,Gujarat,999923.0,20766.0,4213.0,789722.0,16703.0,445130.0,344545.0,47.0,217132.0,572590.0,789722.0,806425
18/02/2021,Gujarat,976418.0,21378.0,4239.0,773109.0,26414.0,440215.0,332846.0,48.0,218356.0,554753.0,773109.0,799523
19/02/2021,Gujarat,1022716.0,22091.0,4267.0,807835.0,35981.0,454897.0,352890.0,48.0,218748.0,589087.0,807835.0,843816
20/02/2021,Gujarat,1024120.0,22510.0,4286.0,810715.0,58542.0,456740.0,353927.0,48.0,219211.0,591504.0,810715.0,869257
21/02/2021,Gujarat,1025350.0,22809.0,4294.0,810973.0,59337.0,456786.0,354139.0,48.0,219211.0,591762.0,810973.0,870310
22/02/2021,Gujarat,1025755.0,23378.0,4311.0,812914.0,72085.0,457828.0,355038.0,48.0,219453.0,593461.0,812914.0,884999
23/02/2021,Gujarat,1026791.0,24005.0,4317.0,815413.0,77050.0,459003.0,356362.0,48.0,219623.0,595790.0,815413.0,892463
24/02/2021,Gujarat,1027162.0,24982.0,4326.0,817727.0,78697.0,460189.0,357490.0,48.0,219778.0,597949.0,817727.0,896424
25/02/2021,Gujarat,1027638.0,25890.0,4340.0,819845.0,124015.0,461204.0,358593.0,48.0,219919.0,599926.0,819845.0,943860
26/02/2021,Gujarat,941512.0,26143.0,4350.0,821729.0,167586.0,462097.0,359584.0,48.0,220042.0,601687.0,821729.0,989315
27/02/2021,Gujarat,941512.0,26145.0,4351.0,821733.0,167586.0,462099.0,359586.0,48.0,220042.0,601691.0,821733.0,989319
28/02/2021,Gujarat,941513.0,28862.0,4690.0,821783.0,167586.0,462137.0,359598.0,48.0,220079.0,601704.0,821783.0,989369
01/03/2021,Gujarat,941513.0,34005.0,5034.0,821783.0,167586.0,462137.0,359598.0,48.0,220079.0,601704.0,821783.0,989369
02/03/2021,Gujarat,1081507.0,38441.0,5182.0,956419.0,196848.0,533263.0,423099.0,57.0,220193.0,736226.0,956419.0,1153267
03/03/2021,Gujarat,1141054.0,47141.0,5391.0,1015619.0,219274.0,565605.0,449956.0,58.0,221149.0,794470.0,1015619.0,1234893
04/03/2021,Gujarat,1273158.0,58087.0,5670.0,1143571.0,254243.0,634238.0,509268.0,65.0,223531.0,920040.0,1143571.0,1397814
05/03/2021,Gujarat,1419349.0,73367.0,5873.0,1284380.0,296085.0,708751.0,575559.0,70.0,227918.0,1056462.0,1284380.0,1580465
06/03/2021,Gujarat,1551188.0,79744.0,5969.0,1414609.0,330864.0,776433.0,638102.0,74.0,233405.0,1181204.0,1414609.0,1745473
07/03/2021,Gujarat,1554078.0,82018.0,6047.0,1417812.0,331788.0,778026.0,639712.0,74.0,233455.0,1184357.0,1417812.0,1749600
08/03/2021,Gujarat,1690938.0,87832.0,6170.0,1551898.0,367328.0,847676.0,704140.0,82.0,238408.0,1313490.0,1551898.0,1919226
09/03/2021,Gujarat,1817648.0,91441.0,6267.0,1676480.0,411502.0,911926.0,764466.0,88.0,244705.0,1431775.0,1676480.0,2087982
10/03/2021,Gujarat,1848257.0,94269.0,6322.0,1706767.0,434278.0,928141.0,778533.0,93.0,248431.0,1458336.0,1706767.0,2141045
11/03/2021,Gujarat,1857436.0,96181.0,6370.0,1715866.0,435497.0,932918.0,782854.0,94.0,248640.0,1467226.0,1715866.0,2151363
12/03/2021,Gujarat,1994592.0,101344.0,6475.0,1849842.0,485392.0,1000415.0,849327.0,100.0,255767.0,1594075.0,1849842.0,2335234
13/03/2021,Gujarat,2100156.0,105097.0,6530.0,1954742.0,513975.0,1052756.0,901881.0,105.0,258755.0,1695987.0,1954742.0,2468717
14/03/2021,Gujarat,2109930.0,107647.0,6657.0,1964307.0,515407.0,1057639.0,906560.0,108.0,258884.0,1705423.0,1964307.0,2479714
15/03/2021,Gujarat,2243388.0,111927.0,6928.0,2094010.0,540451.0,1122529.0,971366.0,115.0,261240.0,1832770.0,2094010.0,2634461
16/03/2021,Gujarat,2373731.0,115925.0,7160.0,2222866.0,564874.0,1187499.0,1035235.0,132.0,263329.0,1959537.0,2222866.0,2787740
17/03/2021,Gujarat,2410425.0,121667.0,8013.0,2260205.0,574765.0,1207060.0,1053007.0,138.0,264184.0,1996021.0,2260205.0,2834970
18/03/2021,Gujarat,2586253.0,128058.0,8750.0,2431666.0,591203.0,1293143.0,1138364.0,159.0,272162.0,2159504.0,2431666.0,3022869
19/03/2021,Gujarat,2763735.0,139023.0,9845.0,2603435.0,603923.0,1379077.0,1224188.0,170.0,281706.0,2321729.0,2603435.0,3207358
20/03/2021,Gujarat,2988074.0,153285.0,10643.0,2824065.0,614038.0,1488163.0,1335713.0,189.0,299438.0,2524627.0,2824065.0,3438103
21/03/2021,Gujarat,3189211.0,162839.0,11104.0,3028137.0,616736.0,1588502.0,1439423.0,212.0,328112.0,2700025.0,3028137.0,3644873
22/03/2021,Gujarat,3364529.0,171892.0,11684.0,3193375.0,623255.0,1669935.0,1523207.0,233.0,350518.0,2842857.0,3193375.0,3816630
23/03/2021,Gujarat,3619161.0,180238.0,12119.0,3450672.0,630637.0,1794600.0,1655815.0,257.0,397089.0,3053583.0,3450672.0,4081309
24/03/2021,Gujarat,3794975.0,190509.0,12614.0,3623603.0,635450.0,1879211.0,1744108.0,284.0,431328.0,3192275.0,3623603.0,4259053
25/03/2021,Gujarat,4027108.0,206874.0,13234.0,3852063.0,639827.0,1992753.0,1858996.0,314.0,464685.0,3387378.0,3852063.0,4491890
26/03/2021,Gujarat,4267286.0,219176.0,13468.0,4085850.0,644403.0,2110301.0,1975203.0,346.0,494290.0,3591560.0,4085850.0,4730253
27/03/2021,Gujarat,4512682.0,229347.0,13586.0,4330566.0,647784.0,2235080.0,2095112.0,374.0,501155.0,3829411.0,4330566.0,4978350
28/03/2021,Gujarat,4599073.0,234274.0,13635.0,4416669.0,648451.0,2281395.0,2134893.0,381.0,501657.0,3915012.0,4416669.0,5065120
29/03/2021,Gujarat,4616133.0,237710.0,13707.0,4433352.0,649088.0,2291009.0,2141961.0,382.0,501710.0,3931642.0,4433352.0,5082440
30/03/2021,Gujarat,4804797.0,247966.0,13846.0,4617971.0,669775.0,2385645.0,2231922.0,404.0,502819.0,4115152.0,4617971.0,5287746
31/03/2021,Gujarat,4993475.0,258624.0,14091.0,4802796.0,693201.0,2485054.0,2317304.0,438.0,503683.0,4299113.0,4802796.0,5495997
01/04/2021,Gujarat,5289086.0,271557.0,14385.0,5074407.0,716500.0,2632609.0,2441335.0,463.0,504315.0,4570092.0,5074407.0,5790907
02/04/2021,Gujarat,5740043.0,282315.0,14648.0,5516534.0,753701.0,2874775.0,2641237.0,522.0,505490.0,5011044.0,5516534.0,6270235
03/04/2021,Gujarat,6100900.0,292812.0,14861.0,5860719.0,784038.0,3068911.0,2791250.0,558.0,515106.0,5345613.0,5860719.0,6644757
04/04/2021,Gujarat,6481838.0,810718.0,5404.0,6481838.0,831380.0,3404050.0,3077142.0,646.0,743611.0,6569607.0,6481838.0,7313218
05/04/2021,Gujarat,6722336.0,940175.0,6357.0,6722336.0,862632.0,3532159.0,3189502.0,675.0,783722.0,6801246.0,6722336.0,7584968
06/04/2021,Gujarat,6904732.0,834618.0,5701.0,6904732.0,883175.0,3629219.0,3274818.0,695.0,819115.0,6968792.0,6904732.0,7787907
07/04/2021,Gujarat,7190429.0,654905.0,4313.0,7190429.0,918383.0,3780179.0,3409521.0,729.0,895975.0,7212837.0,7190429.0,8108812
08/04/2021,Gujarat,7499654.0,1012993.0,6752.0,7499654.0,973697.0,3941673.0,3557205.0,776.0,930838.0,7542513.0,7499654.0,8473351
09/04/2021,Gujarat,7748080.0,1057645.0,7110.0,7748080.0,1024776.0,4074678.0,3672597.0,805.0,949566.0,7823290.0,7748080.0,8772856
10/04/2021,Gujarat,7982633.0,935843.0,6038.0,7982633.0,1073245.0,4201334.0,3780467.0,832.0,961536.0,8094342.0,7982633.0,9055878
11/04/2021,Gujarat,8155231.0,972497.0,6260.0,8155231.0,1103628.0,4294087.0,3860292.0,852.0,972503.0,8286356.0,8155231.0,9258859
12/04/2021,Gujarat,8342548.0,1023198.0,6969.0,8342548.0,1154965.0,4395081.0,3946587.0,880.0,981293.0,8516220.0,8342548.0,9497513
13/04/2021,Gujarat,8501205.0,932485.0,6404.0,8501205.0,1202153.0,4481244.0,4019052.0,909.0,984510.0,8718848.0,8501205.0,9703358
14/04/2021,Gujarat,8622576.0,989159.0,6837.0,8622576.0,1244211.0,4547426.0,4074221.0,929.0,987663.0,8879124.0,8622576.0,9866787
15/04/2021,Gujarat,8728318.0,978239.0,6765.0,8728318.0,1298371.0,4606765.0,4120607.0,946.0,992251.0,9034438.0,8728318.0,10026689
16/04/2021,Gujarat,8814264.0,1014593.0,6967.0,8814264.0,1351036.0,4655481.0,4157816.0,967.0,998071.0,9167229.0,8814264.0,10165300
17/04/2021,Gujarat,8921355.0,940003.0,6505.0,8921355.0,1415453.0,4715787.0,4204581.0,987.0,1006242.0,9330566.0,8921355.0,10336808
18/04/2021,Gujarat,8991639.0,949451.0,6668.0,8991639.0,1458925.0,4754203.0,4236432.0,1004.0,1010942.0,9439622.0,8991639.0,10450564
19/04/2021,Gujarat,9083040.0,1029983.0,7218.0,9083040.0,1537088.0,4804830.0,4277189.0,1021.0,1020152.0,9599976.0,9083040.0,10620128
20/04/2021,Gujarat,9181042.0,966204.0,6823.0,9181042.0,1625437.0,4859276.0,4320718.0,1048.0,1035224.0,9771255.0,9181042.0,10806479
21/04/2021,Gujarat,9250895.0,964950.0,6858.0,9250895.0,1686940.0,4897672.0,4352167.0,1056.0,1043714.0,9894121.0,9250895.0,10937835
16/01/2021,Haryana,130131.0,97.0,82.0,1864.0,0.0,1020.0,844.0,0.0,113.0,1751.0,1864.0,1864
17/01/2021,Haryana,130815.0,299.0,208.0,2069.0,0.0,1142.0,927.0,0.0,113.0,1956.0,2069.0,2069
18/01/2021,Haryana,131608.0,448.0,294.0,5360.0,0.0,2754.0,2606.0,0.0,231.0,5129.0,5360.0,5360
19/01/2021,Haryana,138407.0,617.0,396.0,11728.0,0.0,5591.0,6136.0,1.0,514.0,11214.0,11728.0,11728
20/01/2021,Haryana,141247.0,869.0,533.0,12354.0,0.0,5942.0,6411.0,1.0,531.0,11823.0,12354.0,12354
21/01/2021,Haryana,152254.0,1109.0,645.0,21411.0,0.0,9796.0,11614.0,1.0,758.0,20653.0,21411.0,21411
22/01/2021,Haryana,160128.0,1403.0,776.0,33730.0,0.0,15011.0,18718.0,1.0,1254.0,32476.0,33730.0,33730
23/01/2021,Haryana,172853.0,1747.0,884.0,43350.0,0.0,19252.0,24097.0,1.0,1518.0,41832.0,43350.0,43350
24/01/2021,Haryana,178813.0,2087.0,996.0,44934.0,0.0,20157.0,24776.0,1.0,1772.0,43162.0,44934.0,44934
25/01/2021,Haryana,197730.0,2116.0,1004.0,72277.0,0.0,30651.0,41624.0,2.0,2897.0,69380.0,72277.0,72277
26/01/2021,Haryana,200702.0,2205.0,1030.0,72583.0,0.0,30820.0,41761.0,2.0,2898.0,69685.0,72583.0,72583
27/01/2021,Haryana,207596.0,2445.0,1070.0,80541.0,0.0,34538.0,46000.0,3.0,3093.0,77448.0,80541.0,80541
28/01/2021,Haryana,217304.0,2859.0,1107.0,87153.0,0.0,37407.0,49743.0,3.0,3377.0,83776.0,87153.0,87153
29/01/2021,Haryana,228183.0,2986.0,1120.0,92685.0,0.0,39565.0,53117.0,3.0,3497.0,89188.0,92685.0,92685
30/01/2021,Haryana,233380.0,3013.0,1122.0,95143.0,0.0,40758.0,54382.0,3.0,3566.0,91577.0,95143.0,95143
31/01/2021,Haryana,234640.0,3038.0,1124.0,95245.0,0.0,40836.0,54406.0,3.0,3566.0,91679.0,95245.0,95245
01/02/2021,Haryana,238624.0,3067.0,1125.0,96304.0,0.0,41457.0,54844.0,3.0,3567.0,92737.0,96304.0,96304
02/02/2021,Haryana,240357.0,3169.0,1130.0,97213.0,0.0,41900.0,55310.0,3.0,3567.0,93646.0,97213.0,97213
03/02/2021,Haryana,243930.0,3398.0,1163.0,99192.0,0.0,42764.0,56425.0,3.0,3636.0,95556.0,99192.0,99192
04/02/2021,Haryana,251636.0,3539.0,1190.0,103334.0,0.0,44699.0,58632.0,3.0,3827.0,99507.0,103334.0,103334
05/02/2021,Haryana,261964.0,3695.0,1225.0,107280.0,0.0,47361.0,59915.0,4.0,3853.0,103427.0,107280.0,107280
06/02/2021,Haryana,267166.0,3890.0,1284.0,108966.0,0.0,48582.0,60380.0,4.0,4114.0,104852.0,108966.0,108966
07/02/2021,Haryana,275943.0,4140.0,1361.0,110591.0,0.0,49498.0,61089.0,4.0,4410.0,106181.0,110591.0,110591
08/02/2021,Haryana,288925.0,4261.0,1385.0,140415.0,0.0,71963.0,68448.0,4.0,11300.0,129115.0,140415.0,140415
09/02/2021,Haryana,299870.0,4412.0,1406.0,157055.0,0.0,85166.0,71885.0,4.0,15199.0,141856.0,157055.0,157055
10/02/2021,Haryana,310525.0,4621.0,1423.0,164151.0,0.0,90176.0,73971.0,4.0,16774.0,147377.0,164151.0,164151
11/02/2021,Haryana,321695.0,4797.0,1447.0,171926.0,0.0,96262.0,75660.0,4.0,18715.0,153211.0,171926.0,171926
12/02/2021,Haryana,329934.0,4913.0,1459.0,176310.0,0.0,99765.0,76541.0,4.0,19572.0,156738.0,176310.0,176310
13/02/2021,Haryana,334134.0,5014.0,1466.0,178067.0,590.0,100862.0,77201.0,4.0,19916.0,158151.0,178067.0,178657
14/02/2021,Haryana,334690.0,5213.0,1474.0,178074.0,590.0,100865.0,77205.0,4.0,19916.0,158158.0,178074.0,178664
15/02/2021,Haryana,344457.0,5299.0,1480.0,185578.0,2904.0,106569.0,79005.0,4.0,22657.0,162921.0,185578.0,188482
